0.100000	-5.807383 -5.775475 -5.803566 -5.834210 -5.841016 -5.831754 -5.836763 -5.839510 -5.868566 -5.848868 -5.863757 -5.840741 -5.855435 -5.857970 -5.828462 -5.843216 -5.855393 -5.844607 -5.854707 -5.824780 -5.866691 -5.889549 -5.891912 -5.859306 -5.859631 -5.865963 -5.898978 -5.848629 -5.866244 -5.883955 -5.888088 -5.835466 -5.865428 -5.860780 -5.847244 -5.857585 -5.862151 -5.852111 -5.844537 -5.858671 -5.889600 -5.884060 -5.871510 -5.875936 -5.846175 -5.870809 -5.877656 -5.860340 -5.874784 -5.880238 -5.881347 -5.851795 -5.880701 -5.867654 -5.870686 -5.874089 -5.881670 -5.878616 -5.873492 -5.859624 -5.882076 -5.885135 -5.881288 -5.853603 -5.862269 -5.846257 -5.866693 -5.876559 -5.882616 -5.856573 -5.903030 -5.856362 -5.861136 -5.824612 -5.826636 -5.840383 -5.883920 -5.859757 -5.860449 -5.850236 -5.889615 -5.878751 -5.878846 -5.862776 -5.911150 -5.894613 -5.873511 -5.888452 -5.869965 -5.845663 -5.868580 -5.868945 -5.873357 -5.876955 -5.860190 -5.848730 -5.904833 -5.842469 -5.887461 -5.846723 -5.863192 -5.879709 -5.845241 -5.861031 -5.849994 -5.852063 -5.884680 -5.832284 -5.861488 -5.855721 -5.859686 -5.849014 -5.874431 -5.877483 -5.871531 -5.841546 -5.884971 -5.831757 -5.870659 -5.857278 -5.851390 -5.888087 -5.847880 -5.842343 -5.873575 -5.896943 -5.887465 -5.881772 -5.896868 -5.896540 -5.876917 -5.888570 -5.877435 -5.872005 -5.830152 -5.835058 -5.842963 -5.852319 -5.864980 -5.899438 -5.843552 -5.878351 -5.854893 -5.874507 -5.880482 -5.857801 -5.861149 -5.829342 -5.848585 -5.833020 -5.829390 -5.892726 -5.861548 -5.911353 -5.856520 -5.838269 -5.869642 -5.879542 -5.869952 -5.843243 -5.832773 -5.849204 -5.869682 -5.854498 -5.853702 -5.863647 -5.833474 -5.864382 -5.850088 -5.857084 -5.855496 -5.863423 -5.827466 -5.887002 -5.826114 -5.877872 -5.859589 -5.879263 -5.872082 -5.840234 -5.897023 -5.903163 -5.857369 -5.859947 -5.849539 -5.853897 -5.852939 -5.855866 -5.844518 -5.887146 -5.863027 -5.848094 -5.847595 -5.868664 -5.900077 -5.850080 -5.877413 -5.895357 -5.880427 -5.882089 
0.110000	-5.809298 -5.771669 -5.798955 -5.791029 -5.821433 -5.838231 -5.815905 -5.833794 -5.810308 -5.900862 -5.896479 -5.844169 -5.839131 -5.847855 -5.828556 -5.851218 -5.846037 -5.876929 -5.879561 -5.834135 -5.866981 -5.847017 -5.887353 -5.869658 -5.863063 -5.857148 -5.873677 -5.833984 -5.867620 -5.848059 -5.826023 -5.881758 -5.863978 -5.879762 -5.841042 -5.869091 -5.878024 -5.858337 -5.849607 -5.862847 -5.892167 -5.863200 -5.904607 -5.874763 -5.896161 -5.866065 -5.867424 -5.837189 -5.853184 -5.889206 -5.853712 -5.882946 -5.822925 -5.854605 -5.823680 -5.855735 -5.868867 -5.858086 -5.843656 -5.868431 -5.889265 -5.819525 -5.860607 -5.839558 -5.872004 -5.860588 -5.859598 -5.817979 -5.867205 -5.870668 -5.853253 -5.870424 -5.861397 -5.871397 -5.853690 -5.864406 -5.865166 -5.848531 -5.839775 -5.883257 -5.842206 -5.858053 -5.848305 -5.816249 -5.855930 -5.796778 -5.853127 -5.861167 -5.874593 -5.852677 -5.838146 -5.832672 -5.811121 -5.872567 -5.838390 -5.875376 -5.863747 -5.873725 -5.826433 -5.907938 -5.866298 -5.831112 -5.872363 -5.861821 -5.874877 -5.839885 -5.862146 -5.848463 -5.833619 -5.849777 -5.853084 -5.853453 -5.844998 -5.858692 -5.883815 -5.867686 -5.851432 -5.860227 -5.858409 -5.848396 -5.853361 -5.849223 -5.858825 -5.847583 -5.868329 -5.830114 -5.873028 -5.872775 -5.832917 -5.873367 -5.854462 -5.868132 -5.866459 -5.835065 -5.869937 -5.862523 -5.876705 -5.861561 -5.869356 -5.873717 -5.856130 -5.832515 -5.860389 -5.845434 -5.867843 -5.864447 -5.903175 -5.839201 -5.848631 -5.884111 -5.864449 -5.828814 -5.837446 -5.847264 -5.856871 -5.840158 -5.877296 -5.864959 -5.847113 -5.854556 -5.879791 -5.893019 -5.866464 -5.848656 -5.899359 -5.871799 -5.858547 -5.899547 -5.884508 -5.851147 -5.867668 -5.847394 -5.853509 -5.905638 -5.897376 -5.853330 -5.889468 -5.841699 -5.893372 -5.844570 -5.859731 -5.875353 -5.873386 -5.839921 -5.857603 -5.893049 -5.867282 -5.877762 -5.840697 -5.869320 -5.862718 -5.867126 -5.839459 -5.885029 -5.854995 -5.862575 -5.868373 -5.868768 -5.893435 -5.859541 
0.120000	-5.822078 -5.803207 -5.790749 -5.852677 -5.817478 -5.825302 -5.842653 -5.823250 -5.843538 -5.799209 -5.829688 -5.828956 -5.848494 -5.865068 -5.824883 -5.859046 -5.849178 -5.856520 -5.849113 -5.848381 -5.824422 -5.861853 -5.863296 -5.870017 -5.842244 -5.854513 -5.867939 -5.837193 -5.834685 -5.869504 -5.870913 -5.873785 -5.809427 -5.866473 -5.867943 -5.847237 -5.859231 -5.825264 -5.854870 -5.833878 -5.874872 -5.854589 -5.855039 -5.834748 -5.827261 -5.851629 -5.835657 -5.860795 -5.842996 -5.869851 -5.844131 -5.854726 -5.859372 -5.844918 -5.839177 -5.857907 -5.864402 -5.863807 -5.861181 -5.858510 -5.856011 -5.848753 -5.854155 -5.839031 -5.861415 -5.796320 -5.854985 -5.888937 -5.817534 -5.843783 -5.878608 -5.847911 -5.857706 -5.862702 -5.846697 -5.862815 -5.848061 -5.835269 -5.867321 -5.851877 -5.854988 -5.847894 -5.826886 -5.812272 -5.849972 -5.828046 -5.869754 -5.861276 -5.837701 -5.879531 -5.848419 -5.827557 -5.840215 -5.840971 -5.820102 -5.821621 -5.853563 -5.822705 -5.827514 -5.859832 -5.884823 -5.861962 -5.847652 -5.816674 -5.873117 -5.871730 -5.836536 -5.827531 -5.829243 -5.872642 -5.837409 -5.856219 -5.864412 -5.838203 -5.857942 -5.841271 -5.843286 -5.881796 -5.855799 -5.878420 -5.856973 -5.870612 -5.895802 -5.802717 -5.882447 -5.862599 -5.867813 -5.845829 -5.859919 -5.881857 -5.873150 -5.845982 -5.842739 -5.869357 -5.877136 -5.843896 -5.841556 -5.850273 -5.847556 -5.825935 -5.841944 -5.851839 -5.850493 -5.865022 -5.875233 -5.867366 -5.839510 -5.823491 -5.852105 -5.810738 -5.846425 -5.863257 -5.838847 -5.890204 -5.872923 -5.872765 -5.860413 -5.832027 -5.854898 -5.822702 -5.866098 -5.868596 -5.845873 -5.906964 -5.861832 -5.865075 -5.855348 -5.834531 -5.842291 -5.870204 -5.809799 -5.853224 -5.840555 -5.864449 -5.816611 -5.826787 -5.832175 -5.842144 -5.855446 -5.852798 -5.846583 -5.852785 -5.844093 -5.842793 -5.830227 -5.843355 -5.820301 -5.853068 -5.830207 -5.829080 -5.853546 -5.867250 -5.874737 -5.878003 -5.857927 -5.828678 -5.821522 -5.834640 -5.859246 -5.840046 
0.130000	-5.762624 -5.765726 -5.795710 -5.789073 -5.834487 -5.827032 -5.851740 -5.824105 -5.860984 -5.828726 -5.865350 -5.820549 -5.848688 -5.820117 -5.816320 -5.833064 -5.825076 -5.822694 -5.823618 -5.819204 -5.822746 -5.861444 -5.828295 -5.881661 -5.852354 -5.859679 -5.840932 -5.864365 -5.831627 -5.862730 -5.837548 -5.841913 -5.834469 -5.840549 -5.868611 -5.837335 -5.832871 -5.845363 -5.828306 -5.836834 -5.863802 -5.838444 -5.836280 -5.839299 -5.842439 -5.897812 -5.883471 -5.850436 -5.802677 -5.859356 -5.874125 -5.826525 -5.841215 -5.842642 -5.841575 -5.837189 -5.838319 -5.809767 -5.834452 -5.784261 -5.822940 -5.854702 -5.825783 -5.853559 -5.837757 -5.875671 -5.869885 -5.830456 -5.829499 -5.818495 -5.848988 -5.821654 -5.829276 -5.849323 -5.868790 -5.822436 -5.826284 -5.814607 -5.862307 -5.887968 -5.842478 -5.845538 -5.865735 -5.858013 -5.863435 -5.829598 -5.901795 -5.846250 -5.860223 -5.866243 -5.866910 -5.872133 -5.792164 -5.838874 -5.861210 -5.834636 -5.831927 -5.833803 -5.865528 -5.865649 -5.842809 -5.822541 -5.846434 -5.862048 -5.842045 -5.819457 -5.824023 -5.843862 -5.830163 -5.843867 -5.841650 -5.844495 -5.833048 -5.845918 -5.869869 -5.821930 -5.850292 -5.873459 -5.873772 -5.881422 -5.868140 -5.891703 -5.856149 -5.827705 -5.879563 -5.867819 -5.824875 -5.838129 -5.822585 -5.840249 -5.863777 -5.834468 -5.854087 -5.840511 -5.834405 -5.878330 -5.845555 -5.855398 -5.832346 -5.817249 -5.848673 -5.835211 -5.853494 -5.835440 -5.846317 -5.841371 -5.867101 -5.849361 -5.858800 -5.884192 -5.842132 -5.852350 -5.863185 -5.889539 -5.837304 -5.862784 -5.824569 -5.819039 -5.835451 -5.827755 -5.824929 -5.854902 -5.830195 -5.866749 -5.805695 -5.869591 -5.829717 -5.836138 -5.821613 -5.839762 -5.822785 -5.848501 -5.828803 -5.848125 -5.831498 -5.868702 -5.819382 -5.844762 -5.812788 -5.824211 -5.851426 -5.857379 -5.830436 -5.848897 -5.855919 -5.852160 -5.812914 -5.842364 -5.831617 -5.888155 -5.842448 -5.845303 -5.843651 -5.853409 -5.816017 -5.834707 -5.825315 -5.837088 -5.850249 -5.862547 
0.140000	-5.744994 -5.782396 -5.819626 -5.803329 -5.777275 -5.796860 -5.831082 -5.834226 -5.863835 -5.868805 -5.856551 -5.836508 -5.820317 -5.844762 -5.818469 -5.832242 -5.830368 -5.821949 -5.828246 -5.857059 -5.813479 -5.812191 -5.816457 -5.827052 -5.850213 -5.842898 -5.835661 -5.839914 -5.827559 -5.830858 -5.839869 -5.824808 -5.850178 -5.815490 -5.823345 -5.823085 -5.846041 -5.861308 -5.828558 -5.824036 -5.856889 -5.852770 -5.860733 -5.850368 -5.814793 -5.864074 -5.856208 -5.858552 -5.825048 -5.855349 -5.843116 -5.848797 -5.833403 -5.818806 -5.842068 -5.821401 -5.803989 -5.850545 -5.830496 -5.827865 -5.836849 -5.825898 -5.834437 -5.832827 -5.819469 -5.839711 -5.829983 -5.845783 -5.806968 -5.817067 -5.826022 -5.828100 -5.843345 -5.815323 -5.839590 -5.853700 -5.811572 -5.836600 -5.816699 -5.849025 -5.831149 -5.823252 -5.813790 -5.824605 -5.855955 -5.861924 -5.838615 -5.840365 -5.806274 -5.843528 -5.851982 -5.839548 -5.826570 -5.837585 -5.778898 -5.839279 -5.840115 -5.861002 -5.850155 -5.840765 -5.862918 -5.866857 -5.856286 -5.838713 -5.834196 -5.845671 -5.864565 -5.792826 -5.802392 -5.804343 -5.828254 -5.781913 -5.856227 -5.819377 -5.824276 -5.844791 -5.846234 -5.847497 -5.843367 -5.794426 -5.832818 -5.856308 -5.847010 -5.797348 -5.823958 -5.848774 -5.812463 -5.850389 -5.794367 -5.845010 -5.841804 -5.851786 -5.826856 -5.799075 -5.859710 -5.800020 -5.831422 -5.819913 -5.789040 -5.816096 -5.853255 -5.861473 -5.840319 -5.846192 -5.824188 -5.811264 -5.838770 -5.848903 -5.813447 -5.844367 -5.875336 -5.847622 -5.810251 -5.820598 -5.832426 -5.828493 -5.798649 -5.810486 -5.844457 -5.804839 -5.829880 -5.859566 -5.836035 -5.808899 -5.840510 -5.853037 -5.831547 -5.845605 -5.825248 -5.827659 -5.834412 -5.840696 -5.831656 -5.863705 -5.854085 -5.881676 -5.848523 -5.843870 -5.855511 -5.863865 -5.832778 -5.853947 -5.848688 -5.864870 -5.821449 -5.818422 -5.847745 -5.866895 -5.837730 -5.832825 -5.859984 -5.825821 -5.833300 -5.846909 -5.833837 -5.811108 -5.851887 -5.835558 -5.836524 -5.839671 
0.150000	-5.807426 -5.755707 -5.787894 -5.833402 -5.793171 -5.766893 -5.815027 -5.839090 -5.820745 -5.778328 -5.816021 -5.791138 -5.838740 -5.812674 -5.833529 -5.843008 -5.830477 -5.866460 -5.816405 -5.814072 -5.821743 -5.817038 -5.839197 -5.880154 -5.817451 -5.846076 -5.808145 -5.843701 -5.843510 -5.835541 -5.810839 -5.825945 -5.832358 -5.851713 -5.810764 -5.838947 -5.819127 -5.830504 -5.826196 -5.811963 -5.800363 -5.848037 -5.846173 -5.844723 -5.819973 -5.808232 -5.814776 -5.896339 -5.812190 -5.819270 -5.826441 -5.832456 -5.840492 -5.824076 -5.839275 -5.819495 -5.826781 -5.839391 -5.816144 -5.828094 -5.841013 -5.835304 -5.828073 -5.843746 -5.817690 -5.860025 -5.854495 -5.822242 -5.876632 -5.852035 -5.829855 -5.818002 -5.816552 -5.866589 -5.846227 -5.810601 -5.816247 -5.818722 -5.799900 -5.850918 -5.823606 -5.842122 -5.801473 -5.835680 -5.836266 -5.844732 -5.850680 -5.845592 -5.812365 -5.847106 -5.803406 -5.839533 -5.847207 -5.805153 -5.831266 -5.819566 -5.813996 -5.833643 -5.840599 -5.844958 -5.828003 -5.858827 -5.852197 -5.838972 -5.800721 -5.871170 -5.844786 -5.832830 -5.870590 -5.828366 -5.811789 -5.832503 -5.818903 -5.797758 -5.857851 -5.815262 -5.847253 -5.841842 -5.839981 -5.799813 -5.847603 -5.803336 -5.822247 -5.802183 -5.823979 -5.777158 -5.828726 -5.801417 -5.818356 -5.804269 -5.796022 -5.806418 -5.810127 -5.826796 -5.822141 -5.786726 -5.849096 -5.876379 -5.822513 -5.829313 -5.782725 -5.776643 -5.819808 -5.809507 -5.810495 -5.835235 -5.819197 -5.844827 -5.852908 -5.813926 -5.785366 -5.842362 -5.785236 -5.824331 -5.803992 -5.802843 -5.802100 -5.820773 -5.807415 -5.850285 -5.845115 -5.834026 -5.824354 -5.824357 -5.817467 -5.798010 -5.837378 -5.847123 -5.780182 -5.812244 -5.805114 -5.812386 -5.807713 -5.856437 -5.808666 -5.818510 -5.822109 -5.829262 -5.805219 -5.797749 -5.861752 -5.808920 -5.811020 -5.822308 -5.804224 -5.827321 -5.840454 -5.841067 -5.799369 -5.865311 -5.815594 -5.810164 -5.777003 -5.857272 -5.829473 -5.818912 -5.828220 -5.847162 -5.825232 -5.848328 
0.160000	-5.756698 -5.767291 -5.784607 -5.777355 -5.807972 -5.780356 -5.796668 -5.853481 -5.832049 -5.827752 -5.788928 -5.814625 -5.816704 -5.834774 -5.814588 -5.863361 -5.842130 -5.813130 -5.839861 -5.803820 -5.848465 -5.821796 -5.821318 -5.834047 -5.859953 -5.772585 -5.849036 -5.864224 -5.844159 -5.794981 -5.808049 -5.812509 -5.839725 -5.814841 -5.875982 -5.840483 -5.815021 -5.840305 -5.817930 -5.833717 -5.837660 -5.801742 -5.798765 -5.818177 -5.802584 -5.823504 -5.795246 -5.812496 -5.831530 -5.807897 -5.814461 -5.840500 -5.851468 -5.837060 -5.855759 -5.814267 -5.860290 -5.810726 -5.817280 -5.828033 -5.800425 -5.827351 -5.852197 -5.826249 -5.819684 -5.859923 -5.855378 -5.800693 -5.851255 -5.851920 -5.846119 -5.802323 -5.828819 -5.825753 -5.822911 -5.843657 -5.836768 -5.817683 -5.805104 -5.820086 -5.841783 -5.821229 -5.832420 -5.821485 -5.860112 -5.827136 -5.823079 -5.843377 -5.830448 -5.866460 -5.838305 -5.868183 -5.850401 -5.834976 -5.822381 -5.850405 -5.807139 -5.859448 -5.801986 -5.798019 -5.827599 -5.803501 -5.784020 -5.834926 -5.832615 -5.857033 -5.824827 -5.818266 -5.794112 -5.821441 -5.879482 -5.832759 -5.824655 -5.829886 -5.806106 -5.818668 -5.792742 -5.814215 -5.815220 -5.828938 -5.817284 -5.804940 -5.827556 -5.825633 -5.823727 -5.807840 -5.813693 -5.824490 -5.830119 -5.812423 -5.807468 -5.780895 -5.829891 -5.817864 -5.839000 -5.871776 -5.789072 -5.819367 -5.845905 -5.817618 -5.835924 -5.804725 -5.821286 -5.822757 -5.835115 -5.814435 -5.809077 -5.807516 -5.838973 -5.854037 -5.872987 -5.867067 -5.785739 -5.825789 -5.804989 -5.840608 -5.862812 -5.839080 -5.798648 -5.831619 -5.840083 -5.789497 -5.828408 -5.810605 -5.827782 -5.854105 -5.799965 -5.820505 -5.829243 -5.858684 -5.801158 -5.818636 -5.858182 -5.800336 -5.820936 -5.854614 -5.856669 -5.825261 -5.844871 -5.800297 -5.801883 -5.832236 -5.827493 -5.838229 -5.824630 -5.787323 -5.802639 -5.841714 -5.845650 -5.814537 -5.846980 -5.842532 -5.806527 -5.850802 -5.849967 -5.857319 -5.837304 -5.821535 -5.843860 -5.823556 
0.170000	-5.816307 -5.770131 -5.765645 -5.780185 -5.797786 -5.776264 -5.809459 -5.813925 -5.793210 -5.820951 -5.827498 -5.797683 -5.837565 -5.780998 -5.770765 -5.816541 -5.799283 -5.824868 -5.800692 -5.833536 -5.805891 -5.841318 -5.813269 -5.799661 -5.795744 -5.801102 -5.836879 -5.794282 -5.814712 -5.827251 -5.843204 -5.807910 -5.838837 -5.853190 -5.793167 -5.800269 -5.836634 -5.826125 -5.800358 -5.802827 -5.795710 -5.824501 -5.849596 -5.825268 -5.821992 -5.837281 -5.776046 -5.844498 -5.832965 -5.824389 -5.835892 -5.810890 -5.824790 -5.785312 -5.827587 -5.795513 -5.858228 -5.825758 -5.834712 -5.830617 -5.844895 -5.839079 -5.806455 -5.846501 -5.847335 -5.816478 -5.827854 -5.838011 -5.809899 -5.828690 -5.847549 -5.825417 -5.803781 -5.849923 -5.804927 -5.794256 -5.846517 -5.831576 -5.824703 -5.797271 -5.801398 -5.805557 -5.776315 -5.824531 -5.829577 -5.836629 -5.821084 -5.822883 -5.845544 -5.836177 -5.786128 -5.794256 -5.834553 -5.780242 -5.821663 -5.816013 -5.811899 -5.809471 -5.820436 -5.793086 -5.823271 -5.821550 -5.855866 -5.825252 -5.826922 -5.805943 -5.859653 -5.783337 -5.846298 -5.838680 -5.818127 -5.824531 -5.844657 -5.844001 -5.810908 -5.823732 -5.786820 -5.836122 -5.828097 -5.806883 -5.818672 -5.821223 -5.827906 -5.779300 -5.806127 -5.796866 -5.835202 -5.812645 -5.782418 -5.799920 -5.809028 -5.821810 -5.794991 -5.813128 -5.817457 -5.827076 -5.836827 -5.819653 -5.811378 -5.829876 -5.798327 -5.847261 -5.822259 -5.825734 -5.836778 -5.805873 -5.816601 -5.841145 -5.842079 -5.794534 -5.807765 -5.813234 -5.831901 -5.817372 -5.830619 -5.823406 -5.818954 -5.816166 -5.773975 -5.819745 -5.820277 -5.864545 -5.826728 -5.832129 -5.816448 -5.838229 -5.798853 -5.817371 -5.779568 -5.824847 -5.813399 -5.827238 -5.812601 -5.832068 -5.830016 -5.810639 -5.803135 -5.820444 -5.805539 -5.816003 -5.793528 -5.783110 -5.847801 -5.813216 -5.771401 -5.812598 -5.795691 -5.807994 -5.860663 -5.836846 -5.842483 -5.834823 -5.834139 -5.806971 -5.833275 -5.833459 -5.829984 -5.816125 -5.854997 -5.841886 
0.180000	-5.771619 -5.786763 -5.762242 -5.754117 -5.777701 -5.818403 -5.812749 -5.812917 -5.803121 -5.791322 -5.791658 -5.796496 -5.838138 -5.777886 -5.812596 -5.840223 -5.801756 -5.815889 -5.795994 -5.825178 -5.807501 -5.823294 -5.794702 -5.842625 -5.821982 -5.819833 -5.771797 -5.802582 -5.823176 -5.781720 -5.818093 -5.827107 -5.806434 -5.824924 -5.839686 -5.803205 -5.779602 -5.808619 -5.790061 -5.856800 -5.809242 -5.835631 -5.825913 -5.826936 -5.861131 -5.801313 -5.785561 -5.823362 -5.827549 -5.798551 -5.841321 -5.817236 -5.832894 -5.844367 -5.802783 -5.789502 -5.798827 -5.847275 -5.794269 -5.830295 -5.831058 -5.847581 -5.832769 -5.799973 -5.808855 -5.797151 -5.806075 -5.818790 -5.787289 -5.793348 -5.830197 -5.818170 -5.812747 -5.807131 -5.780502 -5.824325 -5.803683 -5.792553 -5.851893 -5.796587 -5.823912 -5.781170 -5.791020 -5.805270 -5.815393 -5.824481 -5.765395 -5.814589 -5.772307 -5.836765 -5.789134 -5.796772 -5.789461 -5.803471 -5.825651 -5.862320 -5.825400 -5.823134 -5.824205 -5.783602 -5.808246 -5.819724 -5.865371 -5.812480 -5.845278 -5.796503 -5.822145 -5.807157 -5.794883 -5.805175 -5.812684 -5.813203 -5.783609 -5.789819 -5.819051 -5.823887 -5.811756 -5.825442 -5.870322 -5.805575 -5.792501 -5.796422 -5.784797 -5.793757 -5.820863 -5.815973 -5.771482 -5.833642 -5.825327 -5.804900 -5.840091 -5.819064 -5.809733 -5.840021 -5.789844 -5.828090 -5.794402 -5.777553 -5.810451 -5.793148 -5.826435 -5.809047 -5.808756 -5.828969 -5.793329 -5.809288 -5.833176 -5.822621 -5.843291 -5.838494 -5.789084 -5.793776 -5.761090 -5.811541 -5.792805 -5.819165 -5.781078 -5.824470 -5.845813 -5.833492 -5.804933 -5.823280 -5.828450 -5.824917 -5.801617 -5.795471 -5.859478 -5.845481 -5.827239 -5.821285 -5.834088 -5.821718 -5.805645 -5.795626 -5.802027 -5.821398 -5.820888 -5.811106 -5.812806 -5.799502 -5.830327 -5.791751 -5.788329 -5.787015 -5.779702 -5.793407 -5.793197 -5.777342 -5.822814 -5.796762 -5.850003 -5.805879 -5.806029 -5.795338 -5.824863 -5.820367 -5.782730 -5.815799 -5.823154 -5.813026 
0.190000	-5.732636 -5.745063 -5.753922 -5.790472 -5.759127 -5.748692 -5.808342 -5.786964 -5.783142 -5.773483 -5.761860 -5.774413 -5.810314 -5.831945 -5.801751 -5.785206 -5.783161 -5.739212 -5.816939 -5.764892 -5.816627 -5.793120 -5.821487 -5.801268 -5.817639 -5.830354 -5.782114 -5.804273 -5.781037 -5.779039 -5.809014 -5.802915 -5.815390 -5.791043 -5.803404 -5.806286 -5.814843 -5.822026 -5.811767 -5.815652 -5.814822 -5.773524 -5.833599 -5.826125 -5.763513 -5.822844 -5.816658 -5.789231 -5.845227 -5.801135 -5.832052 -5.810580 -5.814885 -5.774383 -5.789837 -5.796388 -5.799214 -5.794200 -5.822890 -5.823975 -5.795533 -5.784255 -5.819130 -5.758572 -5.774987 -5.792425 -5.793529 -5.768637 -5.767792 -5.785219 -5.787848 -5.783218 -5.790878 -5.792487 -5.779594 -5.786056 -5.742546 -5.784376 -5.802977 -5.799270 -5.760231 -5.785431 -5.828451 -5.838921 -5.806004 -5.775352 -5.787225 -5.766656 -5.767263 -5.767640 -5.778246 -5.818555 -5.770050 -5.785886 -5.789124 -5.770279 -5.807804 -5.813251 -5.796019 -5.815396 -5.809217 -5.834593 -5.792388 -5.810240 -5.778359 -5.787501 -5.811032 -5.778103 -5.827587 -5.790494 -5.793006 -5.783370 -5.809722 -5.844591 -5.796612 -5.795187 -5.831209 -5.769406 -5.803244 -5.806472 -5.846829 -5.828051 -5.787899 -5.784918 -5.802086 -5.840847 -5.779566 -5.849143 -5.786186 -5.801442 -5.786141 -5.801078 -5.763282 -5.796594 -5.797223 -5.834049 -5.817877 -5.746582 -5.783786 -5.797711 -5.841131 -5.800816 -5.802144 -5.766237 -5.805841 -5.833692 -5.786165 -5.774130 -5.800672 -5.740073 -5.815435 -5.805348 -5.781290 -5.776586 -5.797832 -5.777432 -5.734911 -5.801526 -5.806650 -5.811107 -5.813582 -5.798018 -5.771029 -5.804749 -5.805668 -5.732336 -5.786082 -5.804901 -5.781029 -5.819128 -5.816068 -5.818039 -5.778062 -5.792510 -5.754153 -5.773011 -5.825977 -5.801216 -5.798034 -5.785279 -5.768577 -5.815279 -5.785272 -5.803097 -5.777366 -5.789839 -5.817797 -5.808778 -5.813089 -5.823278 -5.787509 -5.785986 -5.772888 -5.792680 -5.786395 -5.841716 -5.772169 -5.775008 -5.801324 -5.798232 
